Compiler version,armv8l-linux-gnueabihf-gcc (Linaro GCC 7.5-2019.12) 7.5.0
Compiler flags,-Os -mfpu=neon-fp-armv8 --machine=thumb -march=armv8-a --sysroot=/home/pz/riscvws/toolchainbin/arm-gcc-linaro/armv8l/sysroot-glibc-linaro-2.25-2019.12-armv8l-linux-gnueabihf -I/home/pz/riscvws/toolchainbin/arm-gcc-linaro/armv8l/sysroot-glibc-linaro-2.25-2019.12-armv8l-linux-gnueabihfusr/include/

Date,2020-06-15

zlib-1.1.4,adler32.c.obj,228
zlib-1.1.4,compress.c.obj,118
zlib-1.1.4,crc32.c.obj,1260
zlib-1.1.4,deflate.c.obj,4097
zlib-1.1.4,example.c.obj,3177
zlib-1.1.4,gzio.c.obj,2451
zlib-1.1.4,infblock.c.obj,1918
zlib-1.1.4,infcodes.c.obj,1182
zlib-1.1.4,inffast.c.obj,794
zlib-1.1.4,inflate.c.obj,1283
zlib-1.1.4,inftrees.c.obj,1972
zlib-1.1.4,infutil.c.obj,182
zlib-1.1.4,minigzip.c.obj,935
zlib-1.1.4,trees.c.obj,7360
zlib-1.1.4,uncompr.c.obj,98
zlib-1.1.4,zutil.c.obj,163
libpng-1.2.5,png2pnm.c.obj,2141
libpng-1.2.5,png.c.obj,2204
libpng-1.2.5,pngerror.c.obj,715
libpng-1.2.5,pngget.c.obj,1896
libpng-1.2.5,pngmem.c.obj,345
libpng-1.2.5,pngpread.c.obj,4603
libpng-1.2.5,pngread.c.obj,5202
libpng-1.2.5,pngrio.c.obj,285
libpng-1.2.5,pngrtran.c.obj,14076
libpng-1.2.5,pngrutil.c.obj,12396
libpng-1.2.5,pngset.c.obj,4645
libpng-1.2.5,pngtest.c.obj,5137
libpng-1.2.5,pngtrans.c.obj,1064
libpng-1.2.5,pngwio.c.obj,309
libpng-1.2.5,pngwrite.c.obj,4881
libpng-1.2.5,pngwtran.c.obj,1328
libpng-1.2.5,pngwutil.c.obj,9729
libpng-1.2.5,pnm2png.c.obj,2341
mpgcut-1.1,mpgcut.c.obj,6812
jikespg-1.3,ctabs.c.obj,41768
jikespg-1.3,globals.c.obj,46
jikespg-1.3,lpgparse.c.obj,35533
jikespg-1.3,lpgutil.c.obj,3401
jikespg-1.3,main.c.obj,4967
jikespg-1.3,mkfirst.c.obj,11018
jikespg-1.3,mkred.c.obj,5148
jikespg-1.3,mkstates.c.obj,2187
jikespg-1.3,partset.c.obj,1178
jikespg-1.3,prntstat.c.obj,2560
jikespg-1.3,produce.c.obj,8083
jikespg-1.3,ptables.c.obj,2613
jikespg-1.3,remsp.c.obj,5590
jikespg-1.3,resolve.c.obj,8930
jikespg-1.3,spacetab.c.obj,15125
jikespg-1.3,tabutil.c.obj,9916
jikespg-1.3,timetab.c.obj,7506
bzip2-1.0.2,blocksort.c.obj,4551
bzip2-1.0.2,bzip2.c.obj,14001
